country,iso3,region,archetype,scenario,year,population_millions,coal_pct,oil_pct,gas_pct,nuclear_pct,hydro_pct,solar_pct,wind_pct,other_renewables_pct,renewables_total_pct,fossil_total_pct,clean_baseload_pct,fossil_ratio,coal_to_gas_ratio,pred_co2_per_capita_t,pred_co2_emissions_mt
Qatar,QAT,MENA,Fossil-Heavy High Emitters,Accelerated,2027,3.126,0.0,42.28,41.13,0.76,1.36,8.13,2.67,3.66,15.83,83.41,2.12,5.2658,0.0,37.5429,117.36
Qatar,QAT,MENA,Fossil-Heavy High Emitters,Accelerated,2028,3.152,0.0,40.28,38.23,1.06,1.46,10.61,4.47,3.89,20.43,78.51,2.52,3.841,0.0,37.4911,118.17
Qatar,QAT,MENA,Fossil-Heavy High Emitters,Accelerated,2029,3.179,0.0,38.28,35.33,1.36,1.56,13.08,6.27,4.12,25.03,73.61,2.92,2.9397,0.0,37.4662,119.11
Qatar,QAT,MENA,Fossil-Heavy High Emitters,Accelerated,2030,3.205,0.0,36.28,32.43,1.66,1.66,15.56,8.07,4.34,29.63,68.71,3.32,2.3182,0.0,37.0042,118.6
Russia,RUS,Eurasia,Slow Transition / Coal Reliant,BAU,2026,147.5,12.13,21.74,55.65,7.03,1.88,0.62,0.77,0.19,3.46,89.52,8.91,25.7983,0.2179,12.44,1834.9
Russia,RUS,Eurasia,Slow Transition / Coal Reliant,BAU,2027,148.492,12.0,21.64,55.75,7.03,1.88,0.68,0.82,0.2,3.57,89.4,8.91,24.9539,0.2152,12.44,1847.24
Russia,RUS,Eurasia,Slow Transition / Coal Reliant,BAU,2028,149.49,11.87,21.55,55.87,7.03,1.88,0.74,0.86,0.2,3.68,89.28,8.91,24.1637,0.2124,12.44,1859.66
Russia,RUS,Eurasia,Slow Transition / Coal Reliant,BAU,2029,150.496,11.74,21.45,55.98,7.03,1.88,0.81,0.9,0.21,3.8,89.17,8.91,23.4202,0.2097,12.44,1872.17
Russia,RUS,Eurasia,Slow Transition / Coal Reliant,BAU,2030,151.508,11.61,21.35,56.09,7.03,1.88,0.87,0.95,0.21,3.91,89.06,8.91,22.7194,0.2069,12.353,1871.58
Russia,RUS,Eurasia,Slow Transition / Coal Reliant,Moderate,2026,147.5,12.13,21.74,55.65,7.03,1.88,0.62,0.77,0.19,3.46,89.52,8.91,25.7983,0.2179,12.44,1834.9
Russia,RUS,Eurasia,Slow Transition / Coal Reliant,Moderate,2027,148.492,10.63,20.74,56.04,7.13,1.88,1.72,1.57,0.29,5.46,87.41,9.01,15.9799,0.1897,12.2785,1823.26
Russia,RUS,Eurasia,Slow Transition / Coal Reliant,Moderate,2028,149.49,9.13,19.74,56.44,7.23,1.88,2.82,2.37,0.39,7.46,85.31,9.11,11.4203,0.1617,12.2082,1825.0
Russia,RUS,Eurasia,Slow Transition / Coal Reliant,Moderate,2029,150.496,7.63,18.74,56.84,7.33,1.88,3.92,3.17,0.49,9.46,83.21,9.21,8.7867,0.1342,12.1883,1834.29
Russia,RUS,Eurasia,Slow Transition / Coal Reliant,Moderate,2030,151.508,6.13,17.74,57.24,7.43,1.88,5.02,3.97,0.59,11.46,81.11,9.31,7.0715,0.1071,12.0541,1826.29
Russia,RUS,Eurasia,Slow Transition / Coal Reliant,Accelerated,2026,147.5,12.13,21.74,55.65,7.03,1.88,0.62,0.77,0.19,3.46,89.52,8.91,25.7983,0.2179,12.44,1834.9
Russia,RUS,Eurasia,Slow Transition / Coal Reliant,Accelerated,2027,148.492,8.63,19.74,56.24,7.33,1.98,3.1,2.57,0.42,8.06,84.61,9.31,10.4845,0.1534,12.2046,1812.29
Russia,RUS,Eurasia,Slow Transition / Coal Reliant,Accelerated,2028,149.49,5.13,17.74,56.84,7.63,2.08,5.57,4.37,0.64,12.66,79.71,9.71,6.2912,0.0902,11.9096,1780.37
Russia,RUS,Eurasia,Slow Transition / Coal Reliant,Accelerated,2029,150.496,1.63,15.74,57.44,7.93,2.18,8.04,6.17,0.86,17.26,74.81,10.11,4.3318,0.0284,11.6514,1753.49
Russia,RUS,Eurasia,Slow Transition / Coal Reliant,Accelerated,2030,151.508,0.0,13.74,56.17,8.23,2.28,10.52,7.97,1.09,21.86,69.91,10.51,3.1966,0.0,10.7385,1626.97
Saudi Arabia,SAU,MENA,Fossil-Heavy High Emitters,BAU,2026,36.9,0.88,44.79,46.31,2.12,0.55,5.25,0.0,0.11,5.91,91.98,2.67,15.5372,0.019,17.78,656.08
Saudi Arabia,SAU,MENA,Fossil-Heavy High Emitters,BAU,2027,37.158,0.92,44.87,46.18,2.12,0.55,5.25,0.0,0.11,5.91,91.97,2.67,15.5355,0.0199,17.7595,659.91
Saudi Arabia,SAU,MENA,Fossil-Heavy High Emitters,BAU,2028,37.418,0.96,44.95,46.06,2.12,0.55,5.25,0.0,0.11,5.91,91.97,2.67,15.5355,0.0208,17.7595,664.52
Saudi Arabia,SAU,MENA,Fossil-Heavy High Emitters,BAU,2029,37.679,1.0,45.03,45.94,2.12,0.55,5.25,0.0,0.11,5.91,91.97,2.67,15.5355,0.0218,17.7041,667.07
Saudi Arabia,SAU,MENA,Fossil-Heavy High Emitters,BAU,2030,37.943,1.04,45.11,45.82,2.12,0.55,5.25,0.0,0.11,5.91,91.97,2.67,15.5355,0.0227,17.7041,671.75
Saudi Arabia,SAU,MENA,Fossil-Heavy High Emitters,Moderate,2026,36.9,0.88,44.79,46.31,2.12,0.55,5.25,0.0,0.11,5.91,91.98,2.67,15.5372,0.019,17.78,656.08
Saudi Arabia,SAU,MENA,Fossil-Heavy High Emitters,Moderate,2027,37.158,0.0,43.79,46.08,2.22,0.55,6.35,0.8,0.21,7.91,89.87,2.77,11.3472,0.0,17.4717,649.21
Saudi Arabia,SAU,MENA,Fossil-Heavy High Emitters,Moderate,2028,37.418,0.0,42.79,44.98,2.32,0.55,7.45,1.6,0.31,9.91,87.77,2.87,8.8478,0.0,17.2249,644.52
Saudi Arabia,SAU,MENA,Fossil-Heavy High Emitters,Moderate,2029,37.679,0.0,41.79,43.88,2.42,0.55,8.55,2.4,0.41,11.91,85.67,2.97,7.1871,0.0,17.0067,640.8
Saudi Arabia,SAU,MENA,Fossil-Heavy High Emitters,Moderate,2030,37.943,0.0,40.79,42.78,2.52,0.55,9.65,3.2,0.51,13.91,83.57,3.07,6.0036,0.0,16.61,630.23
Saudi Arabia,SAU,MENA,Fossil-Heavy High Emitters,Accelerated,2026,36.9,0.88,44.79,46.31,2.12,0.55,5.25,0.0,0.11,5.91,91.98,2.67,15.5372,0.019,17.78,656.08
Saudi Arabia,SAU,MENA,Fossil-Heavy High Emitters,Accelerated,2027,37.158,0.0,42.79,44.28,2.42,0.65,7.73,1.8,0.34,10.51,87.07,3.07,8.2766,0.0,17.079,634.62
Saudi Arabia,SAU,MENA,Fossil-Heavy High Emitters,Accelerated,2028,37.418,0.0,40.79,41.38,2.72,0.75,10.2,3.6,0.56,15.11,82.17,3.47,5.4345,0.0,16.5234,618.27
Saudi Arabia,SAU,MENA,Fossil-Heavy High Emitters,Accelerated,2029,37.679,0.0,38.79,38.48,3.02,0.85,12.68,5.4,0.79,19.71,77.27,3.87,3.9184,0.0,16.3315,615.35
Saudi Arabia,SAU,MENA,Fossil-Heavy High Emitters,Accelerated,2030,37.943,0.0,36.79,35.58,3.32,0.95,15.15,7.2,1.01,24.31,72.37,4.27,2.9757,0.0,15.0877,572.47
South Africa,ZAF,Africa,Rapid Clean Energy Adopters,BAU,2026,63.5,60.18,11.19,4.78,4.42,0.85,4.51,5.79,8.27,19.42,76.15,5.27,3.9192,12.5637,6.4,406.4
South Africa,ZAF,Africa,Rapid Clean Energy Adopters,BAU,2027,63.925,59.05,11.17,5.01,4.42,0.85,5.02,6.16,8.32,20.35,75.23,5.27,3.6947,11.7691,7.0567,451.1
South Africa,ZAF,Africa,Rapid Clean Energy Adopters,BAU,2028,64.353,57.92,11.15,5.23,4.42,0.85,5.53,6.54,8.36,21.28,74.3,5.27,3.4894,11.0645,7.0567,454.12
South Africa,ZAF,Africa,Rapid Clean Energy Adopters,BAU,2029,64.784,56.79,11.13,5.44,4.42,0.85,6.05,6.91,8.41,22.21,73.37,5.27,3.3013,10.4161,7.3361,475.26
South Africa,ZAF,Africa,Rapid Clean Energy Adopters,BAU,2030,65.217,55.67,11.11,5.66,4.42,0.85,6.56,7.28,8.46,23.15,72.44,5.27,3.1283,9.8175,6.9818,455.33
South Africa,ZAF,Africa,Rapid Clean Energy Adopters,Moderate,2026,63.5,60.18,11.19,4.78,4.42,0.85,4.51,5.79,8.27,19.42,76.15,5.27,3.9192,12.5637,6.4,406.4
South Africa,ZAF,Africa,Rapid Clean Energy Adopters,Moderate,2027,63.925,58.68,10.19,5.19,4.52,0.85,5.61,6.59,8.37,21.42,74.06,5.37,3.4559,11.2846,7.0567,451.1
South Africa,ZAF,Africa,Rapid Clean Energy Adopters,Moderate,2028,64.353,57.18,9.19,5.59,4.62,0.85,6.71,7.39,8.47,23.42,71.96,5.47,3.0713,10.2107,7.0071,450.93
South Africa,ZAF,Africa,Rapid Clean Energy Adopters,Moderate,2029,64.784,55.68,8.19,5.99,4.72,0.85,7.81,8.19,8.57,25.42,69.86,5.57,2.7471,9.28,6.744,436.9
South Africa,ZAF,Africa,Rapid Clean Energy Adopters,Moderate,2030,65.217,54.18,7.19,6.39,4.82,0.85,8.91,8.99,8.67,27.42,67.76,5.67,2.4703,8.4656,6.5829,429.32
South Africa,ZAF,Africa,Rapid Clean Energy Adopters,Accelerated,2026,63.5,60.18,11.19,4.78,4.42,0.85,4.51,5.79,8.27,19.42,76.15,5.27,3.9192,12.5637,6.4,406.4
South Africa,ZAF,Africa,Rapid Clean Energy Adopters,Accelerated,2027,63.925,56.68,9.19,5.39,4.72,0.95,6.98,7.59,8.49,24.02,71.26,5.67,2.9655,10.4963,6.5167,416.58
South Africa,ZAF,Africa,Rapid Clean Energy Adopters,Accelerated,2028,64.353,53.18,7.19,5.99,5.02,1.05,9.46,9.39,8.72,28.62,66.36,6.07,2.3178,8.8633,6.5829,423.63
South Africa,ZAF,Africa,Rapid Clean Energy Adopters,Accelerated,2029,64.784,49.68,5.19,6.59,5.32,1.15,11.94,11.19,8.94,33.22,61.46,6.47,1.8495,7.5273,6.3285,409.99
South Africa,ZAF,Africa,Rapid Clean Energy Adopters,Accelerated,2030,65.217,46.18,3.19,7.19,5.62,1.25,14.41,12.99,9.17,37.82,56.56,6.87,1.4951,6.4139,6.3285,412.73
South Korea,KOR,Asia,Slow Transition / Coal Reliant,BAU,2026,53.3,26.39,31.49,18.96,2.32,9.23,6.83,2.72,2.05,20.83,76.84,11.55,3.6871,1.3911,11.07,590.03
South Korea,KOR,Asia,Slow Transition / Coal Reliant,BAU,2027,53.661,26.12,31.53,19.2,2.32,9.23,6.83,2.72,2.05,20.83,76.85,11.55,3.6876,1.3597,11.07,594.03
South Korea,KOR,Asia,Slow Transition / Coal Reliant,BAU,2028,54.024,25.85,31.57,19.43,2.32,9.23,6.83,2.72,2.05,20.83,76.85,11.55,3.6876,1.3297,11.07,598.05
South Korea,KOR,Asia,Slow Transition / Coal Reliant,BAU,2029,54.39,25.58,31.6,19.66,2.32,9.23,6.83,2.72,2.05,20.83,76.85,11.55,3.6876,1.3004,11.0088,598.77
South Korea,KOR,Asia,Slow Transition / Coal Reliant,BAU,2030,54.758,25.32,31.64,19.9,2.32,9.23,6.83,2.72,2.05,20.83,76.85,11.55,3.6876,1.2718,11.0088,602.82
South Korea,KOR,Asia,Slow Transition / Coal Reliant,Moderate,2026,53.3,26.39,31.49,18.96,2.32,9.23,6.83,2.72,2.05,20.83,76.84,11.55,3.6871,1.3911,11.07,590.03
South Korea,KOR,Asia,Slow Transition / Coal Reliant,Moderate,2027,53.661,24.89,30.49,19.37,2.42,9.23,7.93,3.52,2.15,22.83,74.75,11.65,3.2728,1.2843,10.6178,569.76
South Korea,KOR,Asia,Slow Transition / Coal Reliant,Moderate,2028,54.024,23.39,29.49,19.77,2.52,9.23,9.03,4.32,2.25,24.83,72.65,11.75,2.9247,1.1825,10.261,554.34
South Korea,KOR,Asia,Slow Transition / Coal Reliant,Moderate,2029,54.39,21.89,28.49,20.17,2.62,9.23,10.13,5.12,2.35,26.83,70.55,11.85,2.6285,1.0847,10.2029,554.94
South Korea,KOR,Asia,Slow Transition / Coal Reliant,Moderate,2030,54.758,20.39,27.49,20.57,2.72,9.23,11.23,5.92,2.45,28.83,68.45,11.95,2.3734,0.9908,10.1833,557.62
South Korea,KOR,Asia,Slow Transition / Coal Reliant,Accelerated,2026,53.3,26.39,31.49,18.96,2.32,9.23,6.83,2.72,2.05,20.83,76.84,11.55,3.6871,1.3911,11.07,590.03
South Korea,KOR,Asia,Slow Transition / Coal Reliant,Accelerated,2027,53.661,22.89,29.49,19.57,2.62,9.33,9.3,4.52,2.27,25.43,71.95,11.95,2.8282,1.1691,10.2503,550.04
South Korea,KOR,Asia,Slow Transition / Coal Reliant,Accelerated,2028,54.024,19.39,27.49,20.17,2.92,9.43,11.78,6.32,2.5,30.03,67.05,12.35,2.232,0.9609,10.1833,550.14
South Korea,KOR,Asia,Slow Transition / Coal Reliant,Accelerated,2029,54.39,15.89,25.49,20.77,3.22,9.53,14.26,8.12,2.72,34.63,62.15,12.75,1.7942,0.7647,10.0527,546.77
South Korea,KOR,Asia,Slow Transition / Coal Reliant,Accelerated,2030,54.758,12.39,23.49,21.37,3.52,9.63,16.73,9.92,2.95,39.23,57.25,13.15,1.459,0.5795,9.9787,546.41
Spain,ESP,Europe,Rapid Clean Energy Adopters,BAU,2026,49.2,4.09,32.5,25.9,11.2,5.44,7.06,9.23,4.58,26.31,62.49,16.64,2.3742,0.1579,4.5,221.4
Spain,ESP,Europe,Rapid Clean Energy Adopters,BAU,2027,49.535,3.54,32.27,26.05,11.2,5.44,7.41,9.48,4.61,26.94,61.86,16.64,2.2954,0.1356,4.5,222.91
Spain,ESP,Europe,Rapid Clean Energy Adopters,BAU,2028,49.872,2.98,32.04,26.21,11.2,5.44,7.75,9.73,4.64,27.57,61.23,16.64,2.2201,0.1137,4.2844,213.67
Spain,ESP,Europe,Rapid Clean Energy Adopters,BAU,2029,50.212,2.42,31.81,26.36,11.2,5.44,8.1,9.99,4.67,28.2,60.6,16.64,2.1482,0.092,4.2337,212.58
Spain,ESP,Europe,Rapid Clean Energy Adopters,BAU,2030,50.554,1.87,31.58,26.52,11.2,5.44,8.45,10.24,4.71,28.83,59.97,16.64,2.0794,0.0705,4.1871,211.67
Spain,ESP,Europe,Rapid Clean Energy Adopters,Moderate,2026,49.2,4.09,32.5,25.9,11.2,5.44,7.06,9.23,4.58,26.31,62.49,16.64,2.3742,0.1579,4.5,221.4
Spain,ESP,Europe,Rapid Clean Energy Adopters,Moderate,2027,49.535,2.59,31.5,26.3,11.3,5.44,8.16,10.03,4.68,28.31,60.39,16.74,2.1324,0.0984,4.2834,212.18
Spain,ESP,Europe,Rapid Clean Energy Adopters,Moderate,2028,49.872,1.09,30.5,26.7,11.4,5.44,9.26,10.83,4.78,30.31,58.29,16.84,1.9225,0.0408,4.1871,208.82
Spain,ESP,Europe,Rapid Clean Energy Adopters,Moderate,2029,50.212,0.0,29.5,26.69,11.5,5.44,10.36,11.63,4.88,32.31,56.19,16.94,1.7386,0.0,3.8831,194.98
Spain,ESP,Europe,Rapid Clean Energy Adopters,Moderate,2030,50.554,0.0,28.5,25.59,11.6,5.44,11.46,12.43,4.98,34.31,54.09,17.04,1.576,0.0,3.8831,196.31
Spain,ESP,Europe,Rapid Clean Energy Adopters,Accelerated,2026,49.2,4.09,32.5,25.9,11.2,5.44,7.06,9.23,4.58,26.31,62.49,16.64,2.3742,0.1579,4.5,221.4
Spain,ESP,Europe,Rapid Clean Energy Adopters,Accelerated,2027,49.535,0.59,30.5,26.5,11.5,5.54,9.54,11.03,4.8,30.91,57.59,17.04,1.8625,0.0223,4.1871,207.41
Spain,ESP,Europe,Rapid Clean Energy Adopters,Accelerated,2028,49.872,0.0,28.5,24.19,11.8,5.64,12.01,12.83,5.03,35.51,52.69,17.44,1.4834,0.0,3.8831,193.66
Spain,ESP,Europe,Rapid Clean Energy Adopters,Accelerated,2029,50.212,0.0,26.5,21.29,12.1,5.74,14.48,14.63,5.26,40.11,47.79,17.84,1.1912,0.0,3.8754,194.59
Spain,ESP,Europe,Rapid Clean Energy Adopters,Accelerated,2030,50.554,0.0,24.5,18.39,12.4,5.84,16.96,16.43,5.48,44.71,42.89,18.24,0.9591,0.0,3.8282,193.53
Sweden,SWE,Europe,Rapid Clean Energy Adopters,BAU,2026,10.8,4.01,33.08,26.33,8.52,5.13,7.14,10.62,5.17,28.06,63.42,13.65,2.2594,0.1522,2.6,28.08
Sweden,SWE,Europe,Rapid Clean Energy Adopters,BAU,2027,10.877,3.59,32.78,26.23,8.52,5.13,7.59,10.95,5.21,28.88,62.6,13.65,2.1671,0.1369,2.6,28.28
Sweden,SWE,Europe,Rapid Clean Energy Adopters,BAU,2028,10.955,3.18,32.49,26.12,8.52,5.13,8.04,11.27,5.25,29.7,61.79,13.65,2.08,0.1215,2.4614,26.96
Sweden,SWE,Europe,Rapid Clean Energy Adopters,BAU,2029,11.034,2.76,32.19,26.02,8.52,5.13,8.49,11.6,5.29,30.51,60.97,13.65,1.9975,0.1059,2.4456,26.98
Sweden,SWE,Europe,Rapid Clean Energy Adopters,BAU,2030,11.113,2.34,31.89,25.92,8.52,5.13,8.94,11.93,5.33,31.33,60.15,13.65,1.9193,0.0903,2.4007,26.68
Sweden,SWE,Europe,Rapid Clean Energy Adopters,Moderate,2026,10.8,4.01,33.08,26.33,8.52,5.13,7.14,10.62,5.17,28.06,63.42,13.65,2.2594,0.1522,2.6,28.08
Sweden,SWE,Europe,Rapid Clean Energy Adopters,Moderate,2027,10.877,2.51,32.08,26.73,8.62,5.13,8.24,11.42,5.27,30.06,61.32,13.75,2.0392,0.0939,2.4456,26.6
Sweden,SWE,Europe,Rapid Clean Energy Adopters,Moderate,2028,10.955,1.01,31.08,27.13,8.72,5.13,9.34,12.22,5.37,32.06,59.22,13.85,1.8466,0.0372,2.3631,25.89
Sweden,SWE,Europe,Rapid Clean Energy Adopters,Moderate,2029,11.034,0.0,30.08,27.04,8.82,5.13,10.44,13.02,5.47,34.06,57.12,13.95,1.6765,0.0,2.0312,22.41
Sweden,SWE,Europe,Rapid Clean Energy Adopters,Moderate,2030,11.113,0.0,29.08,25.94,8.92,5.13,11.54,13.82,5.57,36.06,55.02,14.05,1.5254,0.0,2.0312,22.57
Sweden,SWE,Europe,Rapid Clean Energy Adopters,Accelerated,2026,10.8,4.01,33.08,26.33,8.52,5.13,7.14,10.62,5.17,28.06,63.42,13.65,2.2594,0.1522,2.6,28.08
Sweden,SWE,Europe,Rapid Clean Energy Adopters,Accelerated,2027,10.877,0.51,31.08,26.93,8.82,5.23,9.62,12.42,5.4,32.66,58.52,14.05,1.7912,0.0189,2.2562,24.54
Sweden,SWE,Europe,Rapid Clean Energy Adopters,Accelerated,2028,10.955,0.0,29.08,24.54,9.12,5.33,12.09,14.22,5.62,37.26,53.62,14.45,1.4387,0.0,2.0312,22.25
Sweden,SWE,Europe,Rapid Clean Energy Adopters,Accelerated,2029,11.034,0.0,27.08,21.64,9.42,5.43,14.57,16.02,5.84,41.86,48.72,14.85,1.1636,0.0,2.0181,22.27
Sweden,SWE,Europe,Rapid Clean Energy Adopters,Accelerated,2030,11.113,0.0,25.08,18.74,9.72,5.53,17.04,17.82,6.07,46.46,43.82,15.25,0.943,0.0,1.971,21.9
Thailand,THA,Asia,Slow Transition / Coal Reliant,BAU,2026,73.7,25.31,31.08,18.38,2.48,9.75,8.04,2.92,2.06,22.77,74.77,12.23,3.2823,1.3763,4.39,323.54
Thailand,THA,Asia,Slow Transition / Coal Reliant,BAU,2027,74.189,24.99,31.14,18.62,2.48,9.75,8.04,2.92,2.06,22.77,74.75,12.23,3.2814,1.3412,4.2608,316.1
Thailand,THA,Asia,Slow Transition / Coal Reliant,BAU,2028,74.682,24.66,31.21,18.88,2.48,9.75,8.04,2.92,2.06,22.77,74.75,12.23,3.2814,1.3056,4.2608,318.21
Thailand,THA,Asia,Slow Transition / Coal Reliant,BAU,2029,75.178,24.34,31.27,19.14,2.48,9.75,8.04,2.92,2.06,22.77,74.75,12.23,3.2814,1.271,4.2608,320.32
Thailand,THA,Asia,Slow Transition / Coal Reliant,BAU,2030,75.677,24.01,31.33,19.4,2.48,9.75,8.04,2.92,2.06,22.77,74.75,12.23,3.2814,1.2372,4.234,320.42
Thailand,THA,Asia,Slow Transition / Coal Reliant,Moderate,2026,73.7,25.31,31.08,18.38,2.48,9.75,8.04,2.92,2.06,22.77,74.77,12.23,3.2823,1.3763,4.39,323.54
Thailand,THA,Asia,Slow Transition / Coal Reliant,Moderate,2027,74.189,23.81,30.08,18.76,2.58,9.75,9.14,3.72,2.16,24.77,72.65,12.33,2.9318,1.2685,4.1943,311.17
Thailand,THA,Asia,Slow Transition / Coal Reliant,Moderate,2028,74.682,22.31,29.08,19.16,2.68,9.75,10.24,4.52,2.26,26.77,70.55,12.43,2.6344,1.1638,4.1743,311.75
Thailand,THA,Asia,Slow Transition / Coal Reliant,Moderate,2029,75.178,20.81,28.08,19.56,2.78,9.75,11.34,5.32,2.36,28.77,68.45,12.53,2.3784,1.0634,4.164,313.04
Thailand,THA,Asia,Slow Transition / Coal Reliant,Moderate,2030,75.677,19.31,27.08,19.96,2.88,9.75,12.44,6.12,2.46,30.77,66.35,12.63,2.1556,0.967,4.164,315.12
Thailand,THA,Asia,Slow Transition / Coal Reliant,Accelerated,2026,73.7,25.31,31.08,18.38,2.48,9.75,8.04,2.92,2.06,22.77,74.77,12.23,3.2823,1.3763,4.39,323.54
Thailand,THA,Asia,Slow Transition / Coal Reliant,Accelerated,2027,74.189,21.81,29.08,18.96,2.78,9.85,10.51,4.72,2.28,27.37,69.85,12.63,2.5511,1.1497,4.1743,309.69
Thailand,THA,Asia,Slow Transition / Coal Reliant,Accelerated,2028,74.682,18.31,27.08,19.56,3.08,9.95,12.99,6.52,2.51,31.97,64.95,13.03,2.031,0.9356,4.1454,309.59
Thailand,THA,Asia,Slow Transition / Coal Reliant,Accelerated,2029,75.178,14.81,25.08,20.16,3.38,10.05,15.47,8.32,2.74,36.57,60.05,13.43,1.6416,0.7343,4.0711,306.06
Thailand,THA,Asia,Slow Transition / Coal Reliant,Accelerated,2030,75.677,11.31,23.08,20.76,3.68,10.15,17.94,10.12,2.96,41.17,55.15,13.83,1.3392,0.5445,3.9951,302.34
Turkey,TUR,MENA,Slow Transition / Coal Reliant,BAU,2026,89.1,0.0,46.04,45.51,0.65,0.44,5.57,1.8,0.0,7.81,91.55,1.09,11.7072,0.0,5.6,498.96
Turkey,TUR,MENA,Slow Transition / Coal Reliant,BAU,2027,89.706,0.0,46.07,45.19,0.65,0.44,5.73,1.92,0.01,8.1,91.25,1.09,11.2534,0.0,5.5301,496.08
Turkey,TUR,MENA,Slow Transition / Coal Reliant,BAU,2028,90.315,0.0,46.09,44.87,0.65,0.44,5.89,2.03,0.03,8.39,90.96,1.09,10.8321,0.0,5.4063,488.27
Turkey,TUR,MENA,Slow Transition / Coal Reliant,BAU,2029,90.929,0.0,46.12,44.56,0.65,0.44,6.05,2.15,0.04,8.68,90.67,1.09,10.4388,0.0,5.4063,491.59
Turkey,TUR,MENA,Slow Transition / Coal Reliant,BAU,2030,91.547,0.0,46.14,44.24,0.65,0.44,6.21,2.26,0.06,8.96,90.38,1.09,10.0708,0.0,5.3842,492.91
Turkey,TUR,MENA,Slow Transition / Coal Reliant,Moderate,2026,89.1,0.0,46.04,45.51,0.65,0.44,5.57,1.8,0.0,7.81,91.55,1.09,11.7072,0.0,5.6,498.96
Turkey,TUR,MENA,Slow Transition / Coal Reliant,Moderate,2027,89.706,0.0,45.04,44.4,0.75,0.44,6.67,2.6,0.1,9.81,89.44,1.19,9.1079,0.0,5.3842,483.0
Turkey,TUR,MENA,Slow Transition / Coal Reliant,Moderate,2028,90.315,0.0,44.04,43.3,0.85,0.44,7.77,3.4,0.2,11.81,87.34,1.29,7.3892,0.0,5.1973,469.39
Turkey,TUR,MENA,Slow Transition / Coal Reliant,Moderate,2029,90.929,0.0,43.04,42.2,0.95,0.44,8.87,4.2,0.3,13.81,85.24,1.39,6.1679,0.0,5.1295,466.42
Turkey,TUR,MENA,Slow Transition / Coal Reliant,Moderate,2030,91.547,0.0,42.04,41.1,1.05,0.44,9.97,5.0,0.4,15.81,83.14,1.49,5.2554,0.0,5.0738,464.49
Turkey,TUR,MENA,Slow Transition / Coal Reliant,Accelerated,2026,89.1,0.0,46.04,45.51,0.65,0.44,5.57,1.8,0.0,7.81,91.55,1.09,11.7072,0.0,5.6,498.96
Turkey,TUR,MENA,Slow Transition / Coal Reliant,Accelerated,2027,89.706,0.0,44.04,42.6,0.95,0.54,8.05,3.6,0.23,12.41,86.64,1.49,6.9758,0.0,5.1534,462.29
Turkey,TUR,MENA,Slow Transition / Coal Reliant,Accelerated,2028,90.315,0.0,42.04,39.7,1.25,0.64,10.52,5.4,0.45,17.01,81.74,1.89,4.8026,0.0,5.0449,455.63
Turkey,TUR,MENA,Slow Transition / Coal Reliant,Accelerated,2029,90.929,0.0,40.04,36.8,1.55,0.74,13.0,7.2,0.68,21.61,76.84,2.29,3.5541,0.0,4.8794,443.68
Turkey,TUR,MENA,Slow Transition / Coal Reliant,Accelerated,2030,91.547,0.0,38.04,33.9,1.85,0.84,15.47,9.0,0.9,26.21,71.94,2.69,2.7437,0.0,4.767,436.4
UAE,ARE,MENA,Fossil-Heavy High Emitters,BAU,2026,9.7,2.59,44.42,43.93,2.5,0.02,4.97,1.44,0.13,6.56,90.94,2.52,13.8417,0.0589,24.06,233.38
UAE,ARE,MENA,Fossil-Heavy High Emitters,BAU,2027,9.764,2.74,43.98,43.91,2.5,0.02,5.14,1.57,0.15,6.87,90.63,2.52,13.1652,0.0623,24.06,234.92
UAE,ARE,MENA,Fossil-Heavy High Emitters,BAU,2028,9.829,2.88,43.54,43.89,2.5,0.02,5.32,1.69,0.16,7.19,90.31,2.52,12.5478,0.0656,24.06,236.49
UAE,ARE,MENA,Fossil-Heavy High Emitters,BAU,2029,9.894,3.02,43.1,43.87,2.5,0.02,5.49,1.82,0.18,7.5,90.0,2.52,11.9819,0.0689,24.06,238.05
UAE,ARE,MENA,Fossil-Heavy High Emitters,BAU,2030,9.96,3.17,42.66,43.86,2.5,0.02,5.66,1.94,0.19,7.82,89.68,2.52,11.4613,0.0723,24.0742,239.78
UAE,ARE,MENA,Fossil-Heavy High Emitters,Moderate,2026,9.7,2.59,44.42,43.93,2.5,0.02,4.97,1.44,0.13,6.56,90.94,2.52,13.8417,0.0589,24.06,233.38
UAE,ARE,MENA,Fossil-Heavy High Emitters,Moderate,2027,9.764,1.09,43.42,44.33,2.6,0.02,6.07,2.24,0.23,8.56,88.84,2.62,10.3664,0.0246,24.0378,234.71
UAE,ARE,MENA,Fossil-Heavy High Emitters,Moderate,2028,9.829,0.0,42.42,44.32,2.7,0.02,7.17,3.04,0.33,10.56,86.74,2.72,8.2062,0.0,22.7474,223.58
UAE,ARE,MENA,Fossil-Heavy High Emitters,Moderate,2029,9.894,0.0,41.42,43.22,2.8,0.02,8.27,3.84,0.43,12.56,84.64,2.82,6.7335,0.0,22.4156,221.78
UAE,ARE,MENA,Fossil-Heavy High Emitters,Moderate,2030,9.96,0.0,40.42,42.12,2.9,0.02,9.37,4.64,0.53,14.56,82.54,2.92,5.6651,0.0,22.3749,222.85
