year_month,year,month,region,temp_anomaly_c,temp_anomaly_baseline,co2_ppm,has_co2_ppm,temp_anomaly_roll12m
2009-03,2009,3,Northern_Hemisphere,0.716,1951-1980,,0,0.7283
2009-04,2009,4,Northern_Hemisphere,0.806,1951-1980,,0,0.7299
2009-05,2009,5,Northern_Hemisphere,0.771,1951-1980,,0,0.7277
2009-06,2009,6,Northern_Hemisphere,0.801,1951-1980,,0,0.7267
2009-07,2009,7,Northern_Hemisphere,0.758,1951-1980,,0,0.7318
2009-08,2009,8,Northern_Hemisphere,0.743,1951-1980,,0,0.7299
2009-09,2009,9,Northern_Hemisphere,0.828,1951-1980,,0,0.7377
2009-10,2009,10,Northern_Hemisphere,0.941,1951-1980,,0,0.7593
2009-11,2009,11,Northern_Hemisphere,0.882,1951-1980,,0,0.7784
2009-12,2009,12,Northern_Hemisphere,0.929,1951-1980,,0,0.8001
2010-01,2010,1,Northern_Hemisphere,0.962,1951-1980,,0,0.8213
2010-02,2010,2,Northern_Hemisphere,0.93,1951-1980,,0,0.8389
2010-03,2010,3,Northern_Hemisphere,1.031,1951-1980,,0,0.8652
2010-04,2010,4,Northern_Hemisphere,1.008,1951-1980,,0,0.882
2010-05,2010,5,Northern_Hemisphere,0.875,1951-1980,,0,0.8907
2010-06,2010,6,Northern_Hemisphere,0.851,1951-1980,,0,0.8948
2010-07,2010,7,Northern_Hemisphere,0.904,1951-1980,,0,0.907
2010-08,2010,8,Northern_Hemisphere,0.801,1951-1980,,0,0.9118
2010-09,2010,9,Northern_Hemisphere,0.866,1951-1980,,0,0.915
2010-10,2010,10,Northern_Hemisphere,0.844,1951-1980,,0,0.9069
2010-11,2010,11,Northern_Hemisphere,0.873,1951-1980,,0,0.9062
2010-12,2010,12,Northern_Hemisphere,0.856,1951-1980,,0,0.9001
2011-01,2011,1,Northern_Hemisphere,0.846,1951-1980,,0,0.8904
2011-02,2011,2,Northern_Hemisphere,0.827,1951-1980,,0,0.8818
2011-03,2011,3,Northern_Hemisphere,0.823,1951-1980,,0,0.8645
2011-04,2011,4,Northern_Hemisphere,0.853,1951-1980,,0,0.8516
2011-05,2011,5,Northern_Hemisphere,0.899,1951-1980,,0,0.8536
2011-06,2011,6,Northern_Hemisphere,0.787,1951-1980,,0,0.8482
2011-07,2011,7,Northern_Hemisphere,0.825,1951-1980,,0,0.8417
2011-08,2011,8,Northern_Hemisphere,0.838,1951-1980,,0,0.8447
2011-09,2011,9,Northern_Hemisphere,0.751,1951-1980,,0,0.8352
2011-10,2011,10,Northern_Hemisphere,0.622,1951-1980,,0,0.8167
2011-11,2011,11,Northern_Hemisphere,0.656,1951-1980,,0,0.7986
2011-12,2011,12,Northern_Hemisphere,0.751,1951-1980,,0,0.7898
2012-01,2012,1,Northern_Hemisphere,0.769,1951-1980,,0,0.7834
2012-02,2012,2,Northern_Hemisphere,0.636,1951-1980,,0,0.7675
2012-03,2012,3,Northern_Hemisphere,0.802,1951-1980,,0,0.7658
2012-04,2012,4,Northern_Hemisphere,0.756,1951-1980,,0,0.7577
2012-05,2012,5,Northern_Hemisphere,0.747,1951-1980,,0,0.745
2012-06,2012,6,Northern_Hemisphere,0.794,1951-1980,,0,0.7456
2012-07,2012,7,Northern_Hemisphere,0.789,1951-1980,,0,0.7426
2012-08,2012,8,Northern_Hemisphere,0.743,1951-1980,,0,0.7347
2012-09,2012,9,Northern_Hemisphere,0.775,1951-1980,,0,0.7367
2012-10,2012,10,Northern_Hemisphere,0.838,1951-1980,,0,0.7547
2012-11,2012,11,Northern_Hemisphere,0.85,1951-1980,,0,0.7708
2012-12,2012,12,Northern_Hemisphere,0.831,1951-1980,,0,0.7775
2013-01,2013,1,Northern_Hemisphere,0.87,1951-1980,,0,0.7859
2013-02,2013,2,Northern_Hemisphere,0.862,1951-1980,,0,0.8048
2013-03,2013,3,Northern_Hemisphere,0.882,1951-1980,,0,0.8114
2013-04,2013,4,Northern_Hemisphere,0.809,1951-1980,,0,0.8158
2013-05,2013,5,Northern_Hemisphere,0.924,1951-1980,,0,0.8306
2013-06,2013,6,Northern_Hemisphere,0.835,1951-1980,,0,0.834
2013-07,2013,7,Northern_Hemisphere,0.917,1951-1980,,0,0.8447
2013-08,2013,8,Northern_Hemisphere,0.837,1951-1980,,0,0.8525
2013-09,2013,9,Northern_Hemisphere,0.824,1951-1980,,0,0.8566
2013-10,2013,10,Northern_Hemisphere,0.915,1951-1980,,0,0.863
2013-11,2013,11,Northern_Hemisphere,0.823,1951-1980,,0,0.8608
2013-12,2013,12,Northern_Hemisphere,0.937,1951-1980,,0,0.8696
2014-01,2014,1,Northern_Hemisphere,0.889,1951-1980,,0,0.8712
2014-02,2014,2,Northern_Hemisphere,0.922,1951-1980,,0,0.8762
2014-03,2014,3,Northern_Hemisphere,0.9,1951-1980,,0,0.8777
2014-04,2014,4,Northern_Hemisphere,0.9,1951-1980,,0,0.8852
2014-05,2014,5,Northern_Hemisphere,0.965,1951-1980,,0,0.8887
2014-06,2014,6,Northern_Hemisphere,0.93,1951-1980,,0,0.8966
2014-07,2014,7,Northern_Hemisphere,0.914,1951-1980,,0,0.8963
2014-08,2014,8,Northern_Hemisphere,0.9,1951-1980,,0,0.9016
2014-09,2014,9,Northern_Hemisphere,0.873,1951-1980,,0,0.9057
2014-10,2014,10,Northern_Hemisphere,0.962,1951-1980,,0,0.9096
2014-11,2014,11,Northern_Hemisphere,1.005,1951-1980,,0,0.9248
2014-12,2014,12,Northern_Hemisphere,0.968,1951-1980,,0,0.9273
2015-01,2015,1,Northern_Hemisphere,0.991,1951-1980,,0,0.9358
2015-02,2015,2,Northern_Hemisphere,0.996,1951-1980,,0,0.942
2015-03,2015,3,Northern_Hemisphere,1.103,1951-1980,,0,0.9589
2015-04,2015,4,Northern_Hemisphere,1.107,1951-1980,,0,0.9762
2015-05,2015,5,Northern_Hemisphere,1.102,1951-1980,,0,0.9876
2015-06,2015,6,Northern_Hemisphere,1.083,1951-1980,,0,1.0003
2015-07,2015,7,Northern_Hemisphere,1.085,1951-1980,,0,1.0146
2015-08,2015,8,Northern_Hemisphere,1.196,1951-1980,,0,1.0392
2015-09,2015,9,Northern_Hemisphere,1.237,1951-1980,,0,1.0696
2015-10,2015,10,Northern_Hemisphere,1.234,1951-1980,,0,1.0922
2015-11,2015,11,Northern_Hemisphere,1.295,1951-1980,,0,1.1164
2015-12,2015,12,Northern_Hemisphere,1.357,1951-1980,,0,1.1488
2016-01,2016,1,Northern_Hemisphere,1.332,1951-1980,,0,1.1772
2016-02,2016,2,Northern_Hemisphere,1.392,1951-1980,,0,1.2102
2016-03,2016,3,Northern_Hemisphere,1.321,1951-1980,,0,1.2284
2016-04,2016,4,Northern_Hemisphere,1.397,1951-1980,,0,1.2526
2016-05,2016,5,Northern_Hemisphere,1.389,1951-1980,,0,1.2765
2016-06,2016,6,Northern_Hemisphere,1.508,1951-1980,,0,1.3119
2016-07,2016,7,Northern_Hemisphere,1.292,1951-1980,,0,1.3292
2016-08,2016,8,Northern_Hemisphere,1.241,1951-1980,,0,1.3329
2016-09,2016,9,Northern_Hemisphere,1.277,1951-1980,,0,1.3362
2016-10,2016,10,Northern_Hemisphere,1.326,1951-1980,,0,1.3439
2016-11,2016,11,Northern_Hemisphere,1.328,1951-1980,,0,1.3467
2016-12,2016,12,Northern_Hemisphere,1.247,1951-1980,,0,1.3375
2017-01,2017,1,Northern_Hemisphere,1.291,1951-1980,,0,1.3341
2017-02,2017,2,Northern_Hemisphere,1.274,1951-1980,,0,1.3243
2017-03,2017,3,Northern_Hemisphere,1.323,1951-1980,,0,1.3244
2017-04,2017,4,Northern_Hemisphere,1.288,1951-1980,,0,1.3153
2017-05,2017,5,Northern_Hemisphere,1.206,1951-1980,,0,1.3001
2017-06,2017,6,Northern_Hemisphere,1.286,1951-1980,,0,1.2816
2017-07,2017,7,Northern_Hemisphere,1.264,1951-1980,,0,1.2792
2017-08,2017,8,Northern_Hemisphere,1.234,1951-1980,,0,1.2787
2017-09,2017,9,Northern_Hemisphere,1.172,1951-1980,,0,1.2699
2017-10,2017,10,Northern_Hemisphere,1.201,1951-1980,,0,1.2595
2017-11,2017,11,Northern_Hemisphere,1.263,1951-1980,,0,1.2541
2017-12,2017,12,Northern_Hemisphere,1.23,1951-1980,,0,1.2527
2018-01,2018,1,Northern_Hemisphere,1.192,1951-1980,,0,1.2444
2018-02,2018,2,Northern_Hemisphere,1.105,1951-1980,,0,1.2303
2018-03,2018,3,Northern_Hemisphere,1.18,1951-1980,,0,1.2184
2018-04,2018,4,Northern_Hemisphere,1.208,1951-1980,,0,1.2118
2018-05,2018,5,Northern_Hemisphere,1.139,1951-1980,,0,1.2062
2018-06,2018,6,Northern_Hemisphere,1.168,1951-1980,,0,1.1963
2018-07,2018,7,Northern_Hemisphere,1.135,1951-1980,,0,1.1856
2018-08,2018,8,Northern_Hemisphere,1.14,1951-1980,,0,1.1777
2018-09,2018,9,Northern_Hemisphere,1.078,1951-1980,,0,1.1699
2018-10,2018,10,Northern_Hemisphere,1.103,1951-1980,,0,1.1618
2018-11,2018,11,Northern_Hemisphere,1.108,1951-1980,,0,1.1488
2018-12,2018,12,Northern_Hemisphere,1.084,1951-1980,,0,1.1367
2019-01,2019,1,Northern_Hemisphere,1.153,1951-1980,,0,1.1334
2019-02,2019,2,Northern_Hemisphere,1.074,1951-1980,,0,1.1308
2019-03,2019,3,Northern_Hemisphere,1.122,1951-1980,,0,1.126
2019-04,2019,4,Northern_Hemisphere,1.179,1951-1980,,0,1.1236
2019-05,2019,5,Northern_Hemisphere,1.223,1951-1980,,0,1.1306
2019-06,2019,6,Northern_Hemisphere,1.313,1951-1980,,0,1.1427
2019-07,2019,7,Northern_Hemisphere,1.174,1951-1980,,0,1.1459
2019-08,2019,8,Northern_Hemisphere,1.205,1951-1980,,0,1.1513
2019-09,2019,9,Northern_Hemisphere,1.23,1951-1980,,0,1.164
2019-10,2019,10,Northern_Hemisphere,1.159,1951-1980,,0,1.1687
2019-11,2019,11,Northern_Hemisphere,1.222,1951-1980,,0,1.1782
2019-12,2019,12,Northern_Hemisphere,1.273,1951-1980,,0,1.1939
2020-01,2020,1,Northern_Hemisphere,1.282,1951-1980,,0,1.2047
2020-02,2020,2,Northern_Hemisphere,1.244,1951-1980,,0,1.2188
2020-03,2020,3,Northern_Hemisphere,1.259,1951-1980,,0,1.2302
2020-04,2020,4,Northern_Hemisphere,1.218,1951-1980,,0,1.2335
2020-05,2020,5,Northern_Hemisphere,1.271,1951-1980,,0,1.2375
2020-06,2020,6,Northern_Hemisphere,1.311,1951-1980,,0,1.2373
2020-07,2020,7,Northern_Hemisphere,1.309,1951-1980,,0,1.2486
2020-08,2020,8,Northern_Hemisphere,1.168,1951-1980,,0,1.2455
2020-09,2020,9,Northern_Hemisphere,1.205,1951-1980,,0,1.2434
2020-10,2020,10,Northern_Hemisphere,1.245,1951-1980,,0,1.2506
2020-11,2020,11,Northern_Hemisphere,1.262,1951-1980,,0,1.2539
2020-12,2020,12,Northern_Hemisphere,1.224,1951-1980,,0,1.2498
2021-01,2021,1,Northern_Hemisphere,1.295,1951-1980,,0,1.2509
2021-02,2021,2,Northern_Hemisphere,1.214,1951-1980,,0,1.2484
2021-03,2021,3,Northern_Hemisphere,1.185,1951-1980,,0,1.2422
2021-04,2021,4,Northern_Hemisphere,1.214,1951-1980,,0,1.2419
2021-05,2021,5,Northern_Hemisphere,1.174,1951-1980,,0,1.2338
2021-06,2021,6,Northern_Hemisphere,1.171,1951-1980,,0,1.2222
2021-07,2021,7,Northern_Hemisphere,1.112,1951-1980,,0,1.2057
2021-08,2021,8,Northern_Hemisphere,1.064,1951-1980,,0,1.1971
2021-09,2021,9,Northern_Hemisphere,1.034,1951-1980,,0,1.1828
2021-10,2021,10,Northern_Hemisphere,1.07,1951-1980,,0,1.1682
2021-11,2021,11,Northern_Hemisphere,1.017,1951-1980,,0,1.1478
2021-12,2021,12,Northern_Hemisphere,1.017,1951-1980,,0,1.1306
2022-01,2022,1,Northern_Hemisphere,0.983,1951-1980,,0,1.1046
2022-02,2022,2,Northern_Hemisphere,1.033,1951-1980,,0,1.0895
2022-03,2022,3,Northern_Hemisphere,1.047,1951-1980,,0,1.078
2022-04,2022,4,Northern_Hemisphere,1.073,1951-1980,,0,1.0662
2022-05,2022,5,Northern_Hemisphere,1.009,1951-1980,,0,1.0525
2022-06,2022,6,Northern_Hemisphere,1.054,1951-1980,,0,1.0428
2022-07,2022,7,Northern_Hemisphere,0.998,1951-1980,,0,1.0332
2022-08,2022,8,Northern_Hemisphere,0.948,1951-1980,,0,1.0236
2022-09,2022,9,Northern_Hemisphere,1.06,1951-1980,,0,1.0258
2022-10,2022,10,Northern_Hemisphere,0.983,1951-1980,,0,1.0185
2022-11,2022,11,Northern_Hemisphere,0.97,1951-1980,,0,1.0146
2022-12,2022,12,Northern_Hemisphere,1.044,1951-1980,,0,1.0168
2023-01,2023,1,Northern_Hemisphere,1.234,1951-1980,,0,1.0378
2023-02,2023,2,Northern_Hemisphere,1.212,1951-1980,,0,1.0527
2023-03,2023,3,Northern_Hemisphere,1.21,1951-1980,,0,1.0662
2023-04,2023,4,Northern_Hemisphere,1.395,1951-1980,,0,1.0931
2023-05,2023,5,Northern_Hemisphere,1.327,1951-1980,,0,1.1196
2023-06,2023,6,Northern_Hemisphere,1.289,1951-1980,,0,1.1392
2023-07,2023,7,Northern_Hemisphere,1.401,1951-1980,,0,1.1728
2023-08,2023,8,Northern_Hemisphere,1.641,1951-1980,,0,1.2305
2023-09,2023,9,Northern_Hemisphere,1.598,1951-1980,,0,1.2753
2023-10,2023,10,Northern_Hemisphere,1.64,1951-1980,,0,1.3301
2023-11,2023,11,Northern_Hemisphere,1.64,1951-1980,,0,1.3859
2023-12,2023,12,Northern_Hemisphere,1.677,1951-1980,,0,1.4387
2024-01,2024,1,Northern_Hemisphere,1.696,1951-1980,,0,1.4772
2024-02,2024,2,Northern_Hemisphere,1.707,1951-1980,,0,1.5184
2024-03,2024,3,Northern_Hemisphere,1.752,1951-1980,,0,1.5636
2024-04,2024,4,Northern_Hemisphere,1.704,1951-1980,,0,1.5893
2024-05,2024,5,Northern_Hemisphere,1.793,1951-1980,,0,1.6282
2024-06,2024,6,Northern_Hemisphere,1.793,1951-1980,,0,1.6702
2024-07,2024,7,Northern_Hemisphere,1.572,1951-1980,,0,1.6844
2024-08,2024,8,Northern_Hemisphere,1.616,1951-1980,,0,1.6823
2024-09,2024,9,Northern_Hemisphere,1.6,1951-1980,,0,1.6825
2024-10,2024,10,Northern_Hemisphere,1.627,1951-1980,,0,1.6814
2024-11,2024,11,Northern_Hemisphere,1.621,1951-1980,,0,1.6798
2024-12,2024,12,Northern_Hemisphere,1.733,1951-1980,,0,1.6845
2025-01,2025,1,Northern_Hemisphere,1.639,1951-1980,,0,1.6798
2025-02,2025,2,Northern_Hemisphere,1.642,1951-1980,,0,1.6743
2025-03,2025,3,Northern_Hemisphere,1.581,1951-1980,,0,1.6601
2025-04,2025,4,Northern_Hemisphere,1.74,1951-1980,,0,1.6631
2025-05,2025,5,Northern_Hemisphere,1.735,1951-1980,,0,1.6582
2025-06,2025,6,Northern_Hemisphere,1.653,1951-1980,,0,1.6466
2025-07,2025,7,Northern_Hemisphere,1.535,1951-1980,,0,1.6435
2025-08,2025,8,Northern_Hemisphere,1.533,1951-1980,,0,1.6366
2025-09,2025,9,Northern_Hemisphere,1.657,1951-1980,,0,1.6413
2025-10,2025,10,Northern_Hemisphere,1.578,1951-1980,,0,1.6373
2025-11,2025,11,Northern_Hemisphere,1.549,1951-1980,,0,1.6312
2025-12,2025,12,Northern_Hemisphere,1.599,1951-1980,,0,1.6201
2026-01,2026,1,Northern_Hemisphere,1.566,1951-1980,,0,1.614
2026-02,2026,2,Northern_Hemisphere,1.526,1951-1980,,0,1.6043
2026-03,2026,3,Northern_Hemisphere,1.617,1951-1980,,0,1.6073
2026-04,2026,4,Northern_Hemisphere,1.495,1951-1980,,0,1.5869
2000-01,2000,1,Southern_Hemisphere,0.32,1951-1980,,0,0.32
2000-02,2000,2,Southern_Hemisphere,0.378,1951-1980,,0,0.349
2000-03,2000,3,Southern_Hemisphere,0.308,1951-1980,,0,0.3353
2000-04,2000,4,Southern_Hemisphere,0.329,1951-1980,,0,0.3338
2000-05,2000,5,Southern_Hemisphere,0.298,1951-1980,,0,0.3266
2000-06,2000,6,Southern_Hemisphere,0.327,1951-1980,,0,0.3267
2000-07,2000,7,Southern_Hemisphere,0.326,1951-1980,,0,0.3266
2000-08,2000,8,Southern_Hemisphere,0.399,1951-1980,,0,0.3356
2000-09,2000,9,Southern_Hemisphere,0.273,1951-1980,,0,0.3287
2000-10,2000,10,Southern_Hemisphere,0.327,1951-1980,,0,0.3285
2000-11,2000,11,Southern_Hemisphere,0.377,1951-1980,,0,0.3329
2000-12,2000,12,Southern_Hemisphere,0.335,1951-1980,,0,0.3331
2001-01,2001,1,Southern_Hemisphere,0.366,1951-1980,,0,0.3369
2001-02,2001,2,Southern_Hemisphere,0.367,1951-1980,,0,0.336
2001-03,2001,3,Southern_Hemisphere,0.333,1951-1980,,0,0.3381
2001-04,2001,4,Southern_Hemisphere,0.355,1951-1980,,0,0.3402
2001-05,2001,5,Southern_Hemisphere,0.409,1951-1980,,0,0.3495
2001-06,2001,6,Southern_Hemisphere,0.445,1951-1980,,0,0.3593
2001-07,2001,7,Southern_Hemisphere,0.382,1951-1980,,0,0.364
2001-08,2001,8,Southern_Hemisphere,0.433,1951-1980,,0,0.3668
2001-09,2001,9,Southern_Hemisphere,0.32,1951-1980,,0,0.3708
2001-10,2001,10,Southern_Hemisphere,0.387,1951-1980,,0,0.3758
2001-11,2001,11,Southern_Hemisphere,0.356,1951-1980,,0,0.374
2001-12,2001,12,Southern_Hemisphere,0.425,1951-1980,,0,0.3815
2002-01,2002,1,Southern_Hemisphere,0.325,1951-1980,,0,0.3781
2002-02,2002,2,Southern_Hemisphere,0.427,1951-1980,,0,0.3831
2002-03,2002,3,Southern_Hemisphere,0.419,1951-1980,,0,0.3902
2002-04,2002,4,Southern_Hemisphere,0.424,1951-1980,,0,0.396
2002-05,2002,5,Southern_Hemisphere,0.454,1951-1980,,0,0.3998
2002-06,2002,6,Southern_Hemisphere,0.463,1951-1980,,0,0.4013
2002-07,2002,7,Southern_Hemisphere,0.412,1951-1980,,0,0.4038
2002-08,2002,8,Southern_Hemisphere,0.489,1951-1980,,0,0.4084
2002-09,2002,9,Southern_Hemisphere,0.551,1951-1980,,0,0.4277
2002-10,2002,10,Southern_Hemisphere,0.454,1951-1980,,0,0.4332
2002-11,2002,11,Southern_Hemisphere,0.539,1951-1980,,0,0.4485
2002-12,2002,12,Southern_Hemisphere,0.529,1951-1980,,0,0.4572
2003-01,2003,1,Southern_Hemisphere,0.533,1951-1980,,0,0.4745
2003-02,2003,2,Southern_Hemisphere,0.563,1951-1980,,0,0.4858
2003-03,2003,3,Southern_Hemisphere,0.528,1951-1980,,0,0.4949
2003-04,2003,4,Southern_Hemisphere,0.627,1951-1980,,0,0.5118
2003-05,2003,5,Southern_Hemisphere,0.584,1951-1980,,0,0.5227
2003-06,2003,6,Southern_Hemisphere,0.515,1951-1980,,0,0.527
2003-07,2003,7,Southern_Hemisphere,0.476,1951-1980,,0,0.5323
2003-08,2003,8,Southern_Hemisphere,0.417,1951-1980,,0,0.5263
2003-09,2003,9,Southern_Hemisphere,0.442,1951-1980,,0,0.5172
2003-10,2003,10,Southern_Hemisphere,0.45,1951-1980,,0,0.5169
2003-11,2003,11,Southern_Hemisphere,0.4,1951-1980,,0,0.5053
2003-12,2003,12,Southern_Hemisphere,0.473,1951-1980,,0,0.5007
2004-01,2004,1,Southern_Hemisphere,0.454,1951-1980,,0,0.4941
2004-02,2004,2,Southern_Hemisphere,0.429,1951-1980,,0,0.4829
2004-03,2004,3,Southern_Hemisphere,0.456,1951-1980,,0,0.4769
2004-04,2004,4,Southern_Hemisphere,0.414,1951-1980,,0,0.4592
2004-05,2004,5,Southern_Hemisphere,0.527,1951-1980,,0,0.4544
2004-06,2004,6,Southern_Hemisphere,0.452,1951-1980,,0,0.4492
2004-07,2004,7,Southern_Hemisphere,0.438,1951-1980,,0,0.446
2004-08,2004,8,Southern_Hemisphere,0.462,1951-1980,,0,0.4498
2004-09,2004,9,Southern_Hemisphere,0.395,1951-1980,,0,0.4458
2004-10,2004,10,Southern_Hemisphere,0.448,1951-1980,,0,0.4457
2004-11,2004,11,Southern_Hemisphere,0.404,1951-1980,,0,0.446
2004-12,2004,12,Southern_Hemisphere,0.326,1951-1980,,0,0.4338
2005-01,2005,1,Southern_Hemisphere,0.404,1951-1980,,0,0.4296
2005-02,2005,2,Southern_Hemisphere,0.443,1951-1980,,0,0.4308
2005-03,2005,3,Southern_Hemisphere,0.455,1951-1980,,0,0.4307
2005-04,2005,4,Southern_Hemisphere,0.42,1951-1980,,0,0.4312
2005-05,2005,5,Southern_Hemisphere,0.516,1951-1980,,0,0.4302
2005-06,2005,6,Southern_Hemisphere,0.45,1951-1980,,0,0.4301
2005-07,2005,7,Southern_Hemisphere,0.452,1951-1980,,0,0.4312
2005-08,2005,8,Southern_Hemisphere,0.446,1951-1980,,0,0.4299
2005-09,2005,9,Southern_Hemisphere,0.446,1951-1980,,0,0.4342
2005-10,2005,10,Southern_Hemisphere,0.538,1951-1980,,0,0.4417
2005-11,2005,11,Southern_Hemisphere,0.562,1951-1980,,0,0.4548
2005-12,2005,12,Southern_Hemisphere,0.427,1951-1980,,0,0.4632
2006-01,2006,1,Southern_Hemisphere,0.416,1951-1980,,0,0.4642
2006-02,2006,2,Southern_Hemisphere,0.516,1951-1980,,0,0.4703
2006-03,2006,3,Southern_Hemisphere,0.585,1951-1980,,0,0.4812
2006-04,2006,4,Southern_Hemisphere,0.494,1951-1980,,0,0.4873
2006-05,2006,5,Southern_Hemisphere,0.533,1951-1980,,0,0.4888
2006-06,2006,6,Southern_Hemisphere,0.53,1951-1980,,0,0.4954
2006-07,2006,7,Southern_Hemisphere,0.462,1951-1980,,0,0.4962
2006-08,2006,8,Southern_Hemisphere,0.539,1951-1980,,0,0.504
2006-09,2006,9,Southern_Hemisphere,0.413,1951-1980,,0,0.5012
2006-10,2006,10,Southern_Hemisphere,0.485,1951-1980,,0,0.4968
2006-11,2006,11,Southern_Hemisphere,0.399,1951-1980,,0,0.4832
2006-12,2006,12,Southern_Hemisphere,0.479,1951-1980,,0,0.4876
2007-01,2007,1,Southern_Hemisphere,0.464,1951-1980,,0,0.4916
2007-02,2007,2,Southern_Hemisphere,0.441,1951-1980,,0,0.4853
2007-03,2007,3,Southern_Hemisphere,0.483,1951-1980,,0,0.4768
2007-04,2007,4,Southern_Hemisphere,0.523,1951-1980,,0,0.4792
2007-05,2007,5,Southern_Hemisphere,0.554,1951-1980,,0,0.481
2007-06,2007,6,Southern_Hemisphere,0.483,1951-1980,,0,0.4771
2007-07,2007,7,Southern_Hemisphere,0.579,1951-1980,,0,0.4868
2007-08,2007,8,Southern_Hemisphere,0.443,1951-1980,,0,0.4788
2007-09,2007,9,Southern_Hemisphere,0.456,1951-1980,,0,0.4824
2007-10,2007,10,Southern_Hemisphere,0.457,1951-1980,,0,0.4801
2007-11,2007,11,Southern_Hemisphere,0.479,1951-1980,,0,0.4868
2007-12,2007,12,Southern_Hemisphere,0.533,1951-1980,,0,0.4912
2008-01,2008,1,Southern_Hemisphere,0.497,1951-1980,,0,0.494
2008-02,2008,2,Southern_Hemisphere,0.522,1951-1980,,0,0.5007
2008-03,2008,3,Southern_Hemisphere,0.432,1951-1980,,0,0.4965
2008-04,2008,4,Southern_Hemisphere,0.43,1951-1980,,0,0.4888
2008-05,2008,5,Southern_Hemisphere,0.495,1951-1980,,0,0.4838
2008-06,2008,6,Southern_Hemisphere,0.49,1951-1980,,0,0.4844
2008-07,2008,7,Southern_Hemisphere,0.443,1951-1980,,0,0.4731
2008-08,2008,8,Southern_Hemisphere,0.416,1951-1980,,0,0.4708
2008-09,2008,9,Southern_Hemisphere,0.406,1951-1980,,0,0.4667
2008-10,2008,10,Southern_Hemisphere,0.378,1951-1980,,0,0.4601
2008-11,2008,11,Southern_Hemisphere,0.401,1951-1980,,0,0.4536
2008-12,2008,12,Southern_Hemisphere,0.419,1951-1980,,0,0.4441
2009-01,2009,1,Southern_Hemisphere,0.392,1951-1980,,0,0.4353
2009-02,2009,2,Southern_Hemisphere,0.399,1951-1980,,0,0.4251
2009-03,2009,3,Southern_Hemisphere,0.396,1951-1980,,0,0.4221
2009-04,2009,4,Southern_Hemisphere,0.357,1951-1980,,0,0.416
2009-05,2009,5,Southern_Hemisphere,0.437,1951-1980,,0,0.4112
2009-06,2009,6,Southern_Hemisphere,0.467,1951-1980,,0,0.4092
2009-07,2009,7,Southern_Hemisphere,0.487,1951-1980,,0,0.4129
2009-08,2009,8,Southern_Hemisphere,0.456,1951-1980,,0,0.4162
2009-09,2009,9,Southern_Hemisphere,0.512,1951-1980,,0,0.4251
2009-10,2009,10,Southern_Hemisphere,0.617,1951-1980,,0,0.445
2009-11,2009,11,Southern_Hemisphere,0.56,1951-1980,,0,0.4583
2009-12,2009,12,Southern_Hemisphere,0.554,1951-1980,,0,0.4695
2010-01,2010,1,Southern_Hemisphere,0.575,1951-1980,,0,0.4848
2010-02,2010,2,Southern_Hemisphere,0.564,1951-1980,,0,0.4985
2010-03,2010,3,Southern_Hemisphere,0.612,1951-1980,,0,0.5165
2010-04,2010,4,Southern_Hemisphere,0.576,1951-1980,,0,0.5347
2010-05,2010,5,Southern_Hemisphere,0.547,1951-1980,,0,0.5439
2010-06,2010,6,Southern_Hemisphere,0.524,1951-1980,,0,0.5487
2010-07,2010,7,Southern_Hemisphere,0.526,1951-1980,,0,0.5519
2010-08,2010,8,Southern_Hemisphere,0.395,1951-1980,,0,0.5468
2010-09,2010,9,Southern_Hemisphere,0.446,1951-1980,,0,0.5413
2010-10,2010,10,Southern_Hemisphere,0.419,1951-1980,,0,0.5248
2010-11,2010,11,Southern_Hemisphere,0.435,1951-1980,,0,0.5144
2010-12,2010,12,Southern_Hemisphere,0.421,1951-1980,,0,0.5033
2011-01,2011,1,Southern_Hemisphere,0.462,1951-1980,,0,0.4939
2011-02,2011,2,Southern_Hemisphere,0.424,1951-1980,,0,0.4822
2011-03,2011,3,Southern_Hemisphere,0.454,1951-1980,,0,0.4691
2011-04,2011,4,Southern_Hemisphere,0.565,1951-1980,,0,0.4682
2011-05,2011,5,Southern_Hemisphere,0.369,1951-1980,,0,0.4533
2011-06,2011,6,Southern_Hemisphere,0.42,1951-1980,,0,0.4447
2011-07,2011,7,Southern_Hemisphere,0.377,1951-1980,,0,0.4322
2011-08,2011,8,Southern_Hemisphere,0.414,1951-1980,,0,0.4338
2011-09,2011,9,Southern_Hemisphere,0.317,1951-1980,,0,0.4231
2011-10,2011,10,Southern_Hemisphere,0.377,1951-1980,,0,0.4196
2011-11,2011,11,Southern_Hemisphere,0.345,1951-1980,,0,0.4121
2011-12,2011,12,Southern_Hemisphere,0.414,1951-1980,,0,0.4115
2012-01,2012,1,Southern_Hemisphere,0.413,1951-1980,,0,0.4074
2012-02,2012,2,Southern_Hemisphere,0.304,1951-1980,,0,0.3974
2012-03,2012,3,Southern_Hemisphere,0.32,1951-1980,,0,0.3862
2012-04,2012,4,Southern_Hemisphere,0.456,1951-1980,,0,0.3772
2012-05,2012,5,Southern_Hemisphere,0.393,1951-1980,,0,0.3792
2012-06,2012,6,Southern_Hemisphere,0.324,1951-1980,,0,0.3712
2012-07,2012,7,Southern_Hemisphere,0.487,1951-1980,,0,0.3803
2012-08,2012,8,Southern_Hemisphere,0.529,1951-1980,,0,0.3899
