year,country,iso3,region,population_millions,co2_per_capita_t,coal_pct,oil_pct,gas_pct,nuclear_pct,hydro_pct,solar_pct,wind_pct,other_renewables_pct,renewables_total_pct,fossil_total_pct,clean_baseload_pct,fossil_ratio,coal_to_gas_ratio,renewables_plus_nuclear_pct,grid_emission_factor,vre_pct,fossil_to_renew_ratio,low_carbon_pct,coal_oil_pct,log_population,split,pred_co2_per_capita_t,ridge_pred_co2_per_capita_t,residual
2019,Bangladesh,BGD,Asia,169.1,0.56,26.96,31.02,17.36,1.61,9.42,6.12,4.76,2.74,23.04,75.34,11.03,3.2685,1.5521013241220494,24.65,0.5803699999999999,10.879999999999999,3.2685466377440346,24.65,57.980000000000004,5.136386499401816,train,,,
2020,Bangladesh,BGD,Asia,170.2,0.58,26.49,31.44,15.99,2.0,10.22,6.91,1.76,5.18,24.07,73.93,12.22,3.0702,1.655625,26.07,0.572655,8.67,3.0701827242524917,26.07,57.93,5.1428324637076415,train,,,
2021,Bangladesh,BGD,Asia,171.4,0.63,25.72,30.56,18.0,3.06,9.47,6.22,2.98,4.0,22.67,74.27,12.530000000000001,3.2747,1.4280955024986117,25.73,0.5674,9.2,3.2746913580246906,25.73,56.28,5.149817358229593,validation,0.8871465235620273,0.3182339646498704,-0.2571465235620273
2022,Bangladesh,BGD,Asia,172.6,0.64,27.85,33.45,16.58,1.94,9.09,6.2,1.96,2.93,20.18,77.88,11.03,3.8574,1.6787221217600965,22.12,0.603985,8.16,3.857355126300148,22.12,61.300000000000004,5.15675380222625,validation,0.9690211238456431,1.2764613058274072,-0.3290211238456431
2023,Bangladesh,BGD,Asia,173.7,0.69,25.08,32.1,16.34,1.6,10.26,7.89,3.43,3.31,24.89,73.51,11.86,2.9522,1.5339449541284402,26.49,0.56508,11.32,2.9522088353413656,26.490000000000002,57.18,5.163070217140011,validation,1.0245188486449843,0.070451205571878,-0.3345188486449844
2024,Bangladesh,BGD,Asia,174.9,0.72,26.55,30.68,17.63,2.3,10.26,5.0,3.01,4.57,22.85,74.85,12.559999999999999,3.2743,1.5051020408163265,25.15,0.5749350000000001,8.01,3.2742782152230965,25.150000000000002,57.230000000000004,5.169915651743512,validation,0.8614666969553985,0.6950951044191207,-0.14146669695539849
2025,Bangladesh,BGD,Asia,176.0,0.76,27.73,31.82,16.46,1.82,9.68,6.81,2.7,2.98,22.18,76.0,11.5,3.425,1.683667273831208,24.0,0.59002,9.51,3.4249662009914372,24.0,59.55,5.176149732573829,validation,1.0290868366053743,1.2048180748693085,-0.26908683660537425
2026,Bangladesh,BGD,Asia,177.2,0.76,27.62,31.37,18.8,2.05,8.63,5.96,2.39,3.17,20.15,77.8,10.68,3.8591,1.4683678894205208,22.2,0.596075,8.35,3.8591269841269837,22.2,58.99,5.182906515036709,validation,0.9523834217079589,1.4740134793946371,-0.19238342170795886
2000,Belgium,BEL,Europe,10.2,12.55,15.93,40.38,25.12,9.01,5.9,0.0,0.0,3.67,9.57,81.43,14.91,8.5,0.6339037007560684,18.58,0.5751900000000001,0.0,8.5,18.58,56.31,2.4159137783010487,train,,,
2001,Belgium,BEL,Europe,10.3,12.59,15.95,40.53,25.67,10.21,3.96,0.0,0.0,3.68,7.64,82.15,14.170000000000002,10.7386,0.6211059190031152,17.85,0.57899,0.0,10.738562091503269,17.85,56.480000000000004,2.424802725718295,train,,,
2002,Belgium,BEL,Europe,10.4,12.54,13.87,38.71,25.85,10.78,3.75,0.32,2.65,4.06,10.78,78.44,14.53,7.2697,0.5363495746326372,21.56,0.54535,2.9699999999999998,7.269694161260427,21.56,52.58,2.4336133554004498,train,,,
2003,Belgium,BEL,Europe,10.4,12.24,14.06,38.59,25.7,10.14,4.5,0.97,1.22,4.83,11.52,78.34,14.64,6.7944,0.5468689225982108,21.66,0.545675,2.19,6.794449262792716,21.66,52.650000000000006,2.4336133554004498,train,,,
2004,Belgium,BEL,Europe,10.5,12.01,12.6,41.51,27.04,9.29,4.87,1.04,0.4,3.25,9.56,81.14,14.16,8.4786,0.46580406654343803,18.85,0.559005,1.44,8.478578892371996,18.85,54.11,2.4423470353692043,train,,,
2005,Belgium,BEL,Europe,10.6,11.65,12.69,38.98,24.1,10.41,6.3,2.44,1.84,3.23,13.81,75.78,16.71,5.4834,0.5263376192451265,24.22,0.5277,4.28,5.483357452966715,24.22,51.669999999999995,2.451005098112319,train,,,
2006,Belgium,BEL,Europe,10.7,11.76,13.41,38.31,25.43,11.94,4.18,0.0,1.25,5.49,10.92,77.14,16.119999999999997,7.0576,0.5271226415094339,22.86,0.53586,1.25,7.057639524245197,22.86,51.72,2.4595888418037104,train,,,
2007,Belgium,BEL,Europe,10.8,10.89,12.95,38.45,24.75,10.12,3.94,2.81,2.39,4.59,13.73,76.14,14.059999999999999,5.5415,0.5230210016155088,23.85,0.52925,5.2,5.541484716157205,23.85,51.400000000000006,2.468099531471619,train,,,
2008,Belgium,BEL,Europe,10.8,11.32,11.38,38.54,25.53,10.4,5.28,2.44,2.08,4.35,14.15,75.45,15.68,5.3284,0.4455755677368833,24.55,0.5177350000000001,4.52,5.328389830508475,24.55,49.92,2.468099531471619,train,,,
2009,Belgium,BEL,Europe,10.9,11.5,11.09,39.11,23.54,9.54,5.07,2.45,4.51,4.67,16.71,73.75,14.61,4.4109,0.47091295116772824,26.25,0.510155,6.96,4.410885167464114,26.25,50.2,2.4765384001174837,train,,,
2010,Belgium,BEL,Europe,11.0,10.66,10.52,36.35,25.83,10.99,4.69,2.92,3.75,4.96,16.31,72.7,15.68,4.4547,0.4071207430340557,27.3,0.49406,6.67,4.454656862745098,27.299999999999997,46.870000000000005,2.4849066497880004,train,,,
2011,Belgium,BEL,Europe,11.1,10.43,10.27,38.89,26.1,10.31,3.86,3.57,2.42,4.58,14.43,75.26,14.17,5.2119,0.3933358866334737,24.74,0.5118250000000001,5.99,5.211911357340721,24.740000000000002,49.16,2.4932054526026954,train,,,
2012,Belgium,BEL,Europe,11.2,10.03,9.16,34.12,25.06,9.86,6.01,4.04,5.35,6.39,21.8,68.34,15.87,3.1334,0.36537694455524533,31.66,0.46027,9.39,3.133425034387895,31.66,43.28,2.501435951739211,train,,,
2013,Belgium,BEL,Europe,11.2,9.54,9.26,35.16,25.63,9.98,5.21,3.75,4.4,6.61,19.97,70.05,15.190000000000001,3.506,0.3611544461778471,29.95,0.47163499999999997,8.15,3.5060060060060056,29.95,44.419999999999995,2.501435951739211,train,,,
2014,Belgium,BEL,Europe,11.3,9.33,8.76,37.41,26.25,8.66,4.29,3.75,6.12,4.76,18.92,72.42,12.95,3.8257,0.3335872048743336,27.58,0.48629999999999995,9.870000000000001,3.8256735340729,27.580000000000002,46.169999999999995,2.509599262378372,train,,,
2015,Belgium,BEL,Europe,11.4,8.83,8.96,33.24,26.77,9.87,5.39,3.99,5.01,6.77,21.16,68.97,15.259999999999998,3.2579,0.3345780433159074,31.03,0.459365,9.0,3.2579121398205,31.03,42.2,2.517696472610991,train,,,
2016,Belgium,BEL,Europe,11.5,8.55,7.48,38.19,25.69,10.36,4.71,4.25,6.68,2.63,18.27,71.36,15.07,3.9037,0.2910505836575875,28.63,0.4768300000000001,10.93,3.9037199124726474,28.63,45.67,2.5257286443082556,train,,,
2017,Belgium,BEL,Europe,11.6,8.4,8.29,35.3,24.06,11.72,4.48,5.08,6.05,5.01,20.63,67.65,16.200000000000003,3.2776,0.3444121312837557,32.35,0.45592,11.129999999999999,3.277616279069768,32.35,43.589999999999996,2.533696813957432,train,,,
2018,Belgium,BEL,Europe,11.6,8.07,8.54,33.59,23.42,10.09,6.11,5.26,7.73,5.27,24.37,65.55,16.2,2.6887,0.3644899701237729,34.46,0.442715,12.99,2.6886792452830184,34.46,42.13,2.533696813957432,train,,,
2019,Belgium,BEL,Europe,11.7,8.22,8.26,36.37,24.43,10.85,3.64,4.45,7.91,4.1,20.09,69.06,14.49,3.4358,0.33797054009819966,30.94,0.4653099999999999,12.36,3.435820895522388,30.939999999999998,44.629999999999995,2.5416019934645457,train,,,
2020,Belgium,BEL,Europe,11.8,7.64,7.34,34.17,25.32,9.14,5.93,6.1,8.18,3.82,24.03,66.83,15.07,2.78,0.2897749703908409,33.17,0.443615,14.28,2.779950083194675,33.17,41.510000000000005,2.5494451709255714,train,,,
2021,Belgium,BEL,Europe,11.9,7.59,6.92,35.52,26.64,9.44,4.57,5.61,7.61,3.69,21.49,69.08,14.01,3.213,0.2596622889305816,30.93,0.45548,13.22,3.2130232558139533,30.93,42.440000000000005,2.5572273113676265,validation,8.602139624108704,9.300324770993496,-1.0121396241087037
2022,Belgium,BEL,Europe,12.0,7.33,6.45,34.11,24.39,9.98,4.81,7.88,7.91,4.46,25.06,64.96,14.79,2.5911,0.26434426229508196,35.04,0.43007999999999996,15.79,2.591144794575189,35.04,40.56,2.5649493574615367,validation,8.545179105816596,9.098972126316395,-1.2151791058165955
2023,Belgium,BEL,Europe,12.0,7.41,5.34,31.97,25.68,9.92,5.08,8.4,10.24,3.37,27.09,62.98,15.0,2.324,0.20786298170494355,37.01,0.408735,18.64,2.3239852398523984,37.01,37.31,2.5649493574615367,validation,8.562044540815167,8.073373755813092,-1.152044540815167
2024,Belgium,BEL,Europe,12.1,7.55,6.41,32.8,24.51,10.31,3.27,8.84,9.73,4.13,25.97,63.72,13.58,2.4527,0.2614192495921696,36.28,0.42039499999999996,18.57,2.4526558891454964,36.28,39.209999999999994,2.5726122302071057,validation,8.557341568466132,8.632165581069138,-1.0073415684661322
2025,Belgium,BEL,Europe,12.2,7.02,4.92,31.35,25.29,9.75,3.76,8.68,11.16,5.09,28.69,61.56,13.51,2.1449,0.19446640316205532,38.44,0.39813000000000004,19.84,2.1449477351916375,38.44,36.27,2.580216829592325,validation,8.551211091809698,7.616807027981478,-1.5312110918096984
2026,Belgium,BEL,Europe,12.3,6.69,4.77,32.98,25.4,9.07,4.42,7.83,10.42,5.09,27.77,63.16,13.49,2.2736,0.18772136953955135,36.84,0.40935000000000005,18.25,2.2735781137509,36.84,37.75,2.5877640352277083,validation,8.695765871790076,8.004247353389271,-2.005765871790076
2000,Brazil,BRA,LatAm,184.4,1.82,6.23,46.6,3.98,0.77,34.71,0.0,0.24,7.48,42.42,56.81,35.480000000000004,1.3389,1.56140350877193,43.19,0.42971000000000004,0.24,1.3389111477728024,43.190000000000005,52.83,5.2225156531317545,train,,,
2001,Brazil,BRA,LatAm,185.9,1.81,6.03,47.0,3.71,0.67,35.28,0.0,0.0,7.32,42.6,56.74,35.95,1.3316,1.620967741935484,43.27,0.429495,0.0,1.3316122975827271,43.27,53.03,5.230573714461517,train,,,
2002,Brazil,BRA,LatAm,187.4,1.85,6.09,46.67,4.31,1.01,34.41,0.0,0.18,7.32,41.92,57.07,35.419999999999995,1.3611,1.4097222222222223,42.93,0.43032000000000004,0.18,1.3610779871213927,42.93,52.760000000000005,5.238567362142263,train,,,
2003,Brazil,BRA,LatAm,188.8,1.92,6.07,46.39,4.79,0.78,34.21,0.0,0.23,7.52,41.96,57.26,34.99,1.3643,1.2645833333333334,42.74,0.43018,0.23,1.364307838932571,42.74,52.46,5.245970886175828,train,,,
2004,Brazil,BRA,LatAm,190.3,1.99,5.52,46.34,5.01,1.22,33.81,0.35,0.0,7.75,41.91,56.87,35.03,1.3566,1.099601593625498,43.13,0.42529500000000003,0.35,1.3566316793893132,43.129999999999995,51.86,5.253842876446207,train,,,
2005,Brazil,BRA,LatAm,191.7,2.02,5.31,46.48,5.12,1.25,33.84,0.0,0.27,7.73,41.84,56.92,35.09,1.3601,1.0350877192982455,43.09,0.42474000000000006,0.27,1.3600955794504181,43.09,51.79,5.2611345754203205,train,,,
2006,Brazil,BRA,LatAm,193.2,1.98,5.55,46.88,5.26,0.85,33.39,0.0,0.11,7.96,41.46,57.69,34.24,1.3911,1.0531309297912714,42.31,0.43077,0.11,1.3911261152640464,42.31,52.43,5.268888555857225,train,,,
2007,Brazil,BRA,LatAm,194.6,2.05,5.35,45.85,5.75,0.85,33.31,0.13,0.52,8.24,42.21,56.95,34.160000000000004,1.3489,0.9288194444444444,43.06,0.42325,0.65,1.3488867835149219,43.06,51.2,5.276071757600717,train,,,
2008,Brazil,BRA,LatAm,196.1,2.06,5.27,46.26,5.45,1.18,33.48,0.3,0.07,7.99,41.84,56.98,34.66,1.3615,0.9652014652014651,43.02,0.424175,0.37,1.3615292712066904,43.02,51.53,5.283711214158674,train,,,
2009,Brazil,BRA,LatAm,197.5,2.12,5.29,45.79,5.93,1.22,33.25,0.0,0.24,8.29,41.77,57.01,34.47,1.3645,0.8905723905723907,42.99,0.42301,0.24,1.364528482527525,42.99,51.08,5.290789100127245,train,,,
2010,Brazil,BRA,LatAm,199.0,2.21,4.91,45.92,5.86,0.95,32.99,0.38,0.42,8.58,42.36,56.69,33.940000000000005,1.338,0.8364565587734242,43.31,0.41986999999999997,0.8,1.3379749822987963,43.31,50.83,5.298317366548036,train,,,
2011,Brazil,BRA,LatAm,200.4,2.14,5.15,46.05,6.34,0.69,32.56,0.04,1.23,7.94,41.77,57.54,33.25,1.3772,0.8110236220472442,42.46,0.4254049999999999,1.27,1.3772139779798946,42.46,51.199999999999996,5.305292980284462,train,,,
2012,Brazil,BRA,LatAm,201.9,2.17,5.29,44.89,7.14,1.21,31.69,0.0,1.79,7.99,41.46,57.32,32.9,1.3822,0.7398601398601399,42.67,0.42170500000000005,1.79,1.3822040028936582,42.67,50.18,5.312713246831769,train,,,
2013,Brazil,BRA,LatAm,203.4,2.22,5.45,44.87,7.64,1.09,31.33,0.0,2.04,7.58,40.95,57.96,32.42,1.415,0.7124183006535948,42.04,0.42540500000000003,2.04,1.4150390625,42.040000000000006,50.32,5.320078858329549,train,,,
2014,Brazil,BRA,LatAm,204.8,2.29,5.93,44.75,8.53,0.94,30.91,0.0,2.25,6.69,39.85,59.21,31.85,1.4854,0.6943793911007026,40.79,0.43331000000000003,2.25,1.485449071751129,40.79,50.68,5.326904823399949,train,,,
2015,Brazil,BRA,LatAm,206.3,2.32,6.03,44.12,9.14,0.61,30.07,0.09,2.81,7.13,40.1,59.29,30.68,1.4782,0.659016393442623,40.71,0.43233,2.9,1.4781849912739966,40.71,50.15,5.334167019441734,train,,,
2016,Brazil,BRA,LatAm,207.7,2.26,5.68,42.76,9.31,1.19,30.19,0.04,4.1,6.72,41.06,57.75,31.380000000000003,1.4061,0.6094420600858369,42.25,0.419395,4.14,1.406135865595325,42.25,48.44,5.340897814083155,train,,,
2017,Brazil,BRA,LatAm,209.2,2.22,5.43,41.82,9.38,0.99,30.38,0.03,5.54,6.43,42.38,56.63,31.369999999999997,1.3359,0.5782747603833865,43.37,0.4101600000000001,5.57,1.335928284972871,43.370000000000005,47.25,5.348059458442851,train,,,
2018,Brazil,BRA,LatAm,210.6,2.07,5.05,40.54,9.83,1.12,30.56,0.41,6.63,5.86,43.46,55.42,31.68,1.2749,0.5132113821138211,44.58,0.39878499999999995,7.04,1.2749022314239706,44.58,45.589999999999996,5.354697699984144,train,,,
2019,Brazil,BRA,LatAm,212.1,2.11,5.2,39.03,9.55,1.08,30.79,0.84,7.8,5.72,45.14,53.78,31.869999999999997,1.1911,0.5439330543933054,46.22,0.38770000000000004,8.64,1.191140642303433,46.22,44.230000000000004,5.361761539104571,train,,,
2020,Brazil,BRA,LatAm,213.5,2.0,4.84,37.94,9.77,1.21,30.99,0.93,9.26,5.05,46.23,52.55,32.199999999999996,1.1365,0.4948875255623722,47.44,0.37691500000000006,10.19,1.136461937716263,47.44,42.78,5.368309738368072,train,,,
2021,Brazil,BRA,LatAm,215.0,2.07,4.58,37.98,9.99,1.19,30.58,1.47,9.8,4.4,46.26,52.55,31.77,1.1357,0.458,47.45,0.37560499999999997,11.270000000000001,1.135725091852172,47.449999999999996,42.559999999999995,5.375278407684165,validation,2.119850977066395,0.2521619667571766,-0.049850977066395075
2022,Brazil,BRA,LatAm,216.4,2.04,4.95,37.88,9.45,1.23,30.29,2.19,10.12,3.89,46.5,52.27,31.52,1.1238,0.5232558139534884,47.73,0.37612500000000004,12.309999999999999,1.1238443345517095,47.73,42.830000000000005,5.381738974687109,validation,2.134531281565041,0.3406317399354748,-0.09453128156504098
2023,Brazil,BRA,LatAm,217.9,2.11,4.45,38.2,9.07,0.82,30.27,2.37,11.16,3.66,47.47,51.71,31.09,1.0891,0.4900881057268723,48.29,0.371815,13.530000000000001,1.0890901432181972,48.29,42.650000000000006,5.388615004528817,validation,2.1174722899972465,-0.07090495969707078,-0.007472289997246584
2024,Brazil,BRA,LatAm,219.3,2.15,3.94,38.04,8.84,1.01,29.97,2.97,11.86,3.37,48.17,50.82,30.98,1.0548,0.44519774011299434,49.18,0.36448,14.83,1.0547945205479452,49.18,41.98,5.394990253808298,validation,2.1602432358673274,-0.2752643095868983,-0.01024323586732745
2025,Brazil,BRA,LatAm,220.8,2.19,3.92,37.2,8.53,0.81,29.87,3.85,12.88,2.94,49.53,49.66,30.68,1.0024,0.45901639344262296,50.34,0.35658500000000004,16.73,1.0024222850222042,50.34,41.120000000000005,5.401776074916267,validation,2.080790506928363,-0.6355096308918515,0.10920949307163674
2026,Brazil,BRA,LatAm,222.3,2.11,2.82,37.39,7.38,0.92,30.12,3.88,14.23,3.25,51.49,47.59,31.040000000000003,0.9241,0.38159675236806495,52.41,0.341835,18.11,0.9240776699029127,52.410000000000004,40.21,5.408516158846112,validation,2.0969323130583657,-1.2123350849503183,0.013067686941634182
2000,Canada,CAN,North America,34.0,16.97,22.84,39.27,24.81,7.52,2.0,0.47,0.0,3.09,5.55,86.93,9.52,15.6349,0.9202256244963739,13.07,0.6345700000000001,0.47,15.634892086330938,13.07,62.11,3.5553480614894135,train,,,
2001,Canada,CAN,North America,34.3,16.2,19.57,38.13,23.54,8.02,4.63,1.9,0.0,4.21,10.75,81.23,12.649999999999999,7.5493,0.8309978768577495,18.77,0.587605,1.9,7.549256505576209,18.77,57.7,3.563882963939251,train,,,
2002,Canada,CAN,North America,34.5,16.46,20.44,37.26,26.3,9.46,3.69,0.0,1.2,1.64,6.53,84.01,13.15,12.8456,0.7768909160015203,15.99,0.6022000000000001,1.2,12.845565749235474,15.990000000000002,57.7,3.56953269648137,train,,,
2003,Canada,CAN,North America,34.8,16.4,19.92,37.02,26.62,7.91,2.9,0.53,0.73,4.37,8.52,83.56,10.81,9.796,0.748028539241457,16.43,0.5966400000000001,1.26,9.796014067995312,16.43,56.940000000000005,3.5779478934066544,train,,,
2004,Canada,CAN,North America,35.1,16.29,19.89,36.6,26.8,8.78,2.43,0.86,2.07,2.58,7.94,83.28,11.209999999999999,10.4755,0.7418873554643789,16.72,0.5940000000000001,2.9299999999999997,10.475471698113207,16.72,56.49,3.586292865338835,train,,,
2005,Canada,CAN,North America,35.3,16.23,21.12,35.51,26.58,7.05,5.19,0.65,0.65,3.25,9.74,83.21,12.24,8.5344,0.794283565250094,16.79,0.597135,1.3,8.534358974358973,16.79,56.629999999999995,3.591817741270805,train,,,
2006,Canada,CAN,North America,35.6,16.14,19.15,36.83,27.58,4.54,3.1,1.42,2.46,4.92,11.91,83.56,7.640000000000001,7.0101,0.694092062341428,16.45,0.591835,3.88,7.01006711409396,16.45,55.98,3.6000482404073204,train,,,
2007,Canada,CAN,North America,35.9,16.4,18.09,37.29,26.66,8.79,2.43,0.43,1.43,4.87,9.17,82.04,11.219999999999999,8.9368,0.6782902137232846,17.96,0.5805450000000001,1.8599999999999999,8.93681917211329,17.96,55.379999999999995,3.6082115510464816,train,,,
2008,Canada,CAN,North America,36.1,16.2,17.45,36.76,26.68,8.83,2.29,2.02,2.01,3.95,10.28,80.89,11.120000000000001,7.861,0.6538029224428624,19.11,0.57026,4.029999999999999,7.861030126336249,19.11,54.209999999999994,3.6136169696133895,train,,,
2009,Canada,CAN,North America,36.4,15.62,17.43,35.23,29.38,9.74,2.42,0.24,2.58,2.98,8.22,82.03,12.16,9.9672,0.5930588635590337,17.96,0.570735,2.8200000000000003,9.96719319562576,17.96,52.66,3.6216707044204863,train,,,
2010,Canada,CAN,North America,36.7,16.0,16.51,36.3,28.43,7.74,2.9,3.78,2.34,2.0,11.03,81.23,10.64,7.3578,0.5805203938115331,18.77,0.565285,6.119999999999999,7.357789855072465,18.77,52.81,3.629660094453965,train,,,
2011,Canada,CAN,North America,36.9,15.91,15.26,36.51,28.82,6.6,3.73,3.31,2.23,3.54,12.8,80.6,10.33,6.292,0.5293097467915365,19.4,0.556115,5.54,6.291959406713504,19.4,51.769999999999996,3.634951112088381,train,,,
2012,Canada,CAN,North America,37.2,15.66,15.93,36.31,30.62,5.47,2.8,3.33,2.39,3.15,11.67,82.86,8.27,7.0942,0.5200783545543585,17.14,0.569415,5.720000000000001,7.094178082191781,17.14,52.24,3.6428355156125294,train,,,
2013,Canada,CAN,North America,37.5,15.74,15.75,35.09,31.52,9.13,2.88,2.8,0.15,2.67,8.51,82.36,12.010000000000002,9.6667,0.4995242626070409,17.64,0.562515,2.9499999999999997,9.666666666666668,17.64,50.84,3.6506582412937387,train,,,
2014,Canada,CAN,North America,37.8,15.41,12.65,33.77,29.48,8.39,4.24,3.09,5.32,3.05,15.7,75.9,12.63,4.8313,0.42895896914208204,24.09,0.512435,8.41,4.831317632081477,24.09,46.42,3.6584202466292277,train,,,
2015,Canada,CAN,North America,38.0,15.3,13.07,35.21,31.5,8.9,2.13,3.28,3.42,2.49,11.31,79.78,11.030000000000001,7.0477,0.41478895588701997,20.21,0.536525,6.699999999999999,7.0477031802120145,20.21,48.28,3.6635616461296463,train,,,
2016,Canada,CAN,North America,38.3,14.97,14.26,35.12,32.47,7.71,4.22,2.34,2.31,1.56,10.44,81.85,11.93,7.8325,0.4390394088669951,18.15,0.5521149999999999,4.65,7.832535885167464,18.15,49.379999999999995,3.6712245188752153,train,,,
2017,Canada,CAN,North America,38.6,14.19,12.92,35.46,31.1,7.56,2.8,4.52,3.46,2.17,12.95,79.49,10.36,6.1335,0.4153005464480874,20.51,0.5351,7.9799999999999995,6.133487654320987,20.509999999999998,48.38,3.6788291182604347,train,,,
2018,Canada,CAN,North America,38.8,14.3,10.89,33.05,32.88,8.04,2.24,5.35,3.54,4.01,15.15,76.81,10.28,5.0666,0.3311036789297659,23.19,0.5047349999999999,8.89,5.066622691292876,23.189999999999998,43.94,3.6838669122903918,train,,,
2019,Canada,CAN,North America,39.1,13.88,12.67,32.38,29.63,9.9,3.26,3.91,5.14,3.12,15.42,74.69,13.16,4.8406,0.4274628879892038,25.32,0.502885,9.05,4.840570317563189,25.32,45.050000000000004,3.6913763343125234,train,,,
2020,Canada,CAN,North America,39.4,13.48,12.47,32.54,32.83,6.78,3.65,4.57,4.87,2.3,15.38,77.84,10.43,5.0578,0.37971985383678447,22.16,0.516485,9.440000000000001,5.057829759584146,22.16,45.01,3.6988297849671046,train,,,
2021,Canada,CAN,North America,39.6,14.11,10.28,31.78,33.33,9.34,2.4,5.31,5.2,2.36,15.27,75.39,11.74,4.9339,0.3083383323335333,24.61,0.49113500000000004,10.51,4.93390052356021,24.61,42.06,3.703768066607687,validation,13.558527298690981,14.63042700970628,0.5514727013090184
2022,Canada,CAN,North America,39.9,14.02,9.2,33.71,34.84,6.25,4.7,5.8,5.38,0.13,16.01,77.74,10.95,4.8527,0.26398852223816355,22.26,0.5016050000000001,11.18,4.852684144818975,22.26,42.91,3.711130063048756,validation,13.613549023730606,14.186901786033404,0.40645097626939375
2023,Canada,CAN,North America,40.2,14.0,7.71,32.33,35.43,7.22,3.82,4.78,5.3,3.41,17.31,75.47,11.04,4.3574,0.2175507900677201,24.53,0.47900999999999994,10.08,4.357390300230946,24.529999999999998,40.04,3.7184382563554808,validation,13.675385893378337,13.847058916298755,0.324614106621663
2024,Canada,CAN,North America,40.4,13.98,8.52,30.99,34.77,7.85,3.99,4.73,6.77,2.37,17.87,74.28,11.84,4.1544,0.24496837262794707,25.72,0.47409,11.5,4.154362416107382,25.72,39.51,3.7232808808312687,validation,13.366843951628445,13.749374091332603,0.6131560483715557
2025,Canada,CAN,North America,40.7,13.94,9.08,32.73,34.5,8.09,2.59,6.81,5.63,0.59,15.61,76.3,10.68,4.8848,0.2631121414082875,23.7,0.491525,12.44,4.884763124199744,23.7,41.809999999999995,3.730501128804756,validation,13.3519073250216,14.651131311949083,0.5880926749783999
2026,Canada,CAN,North America,41.0,13.87,6.52,31.25,36.77,7.07,3.41,6.33,6.13,2.52,18.39,74.54,10.48,4.0511,0.17727025557368134,25.46,0.46504000000000006,12.46,4.051086956521739,25.46,37.769999999999996,3.7376696182833684,validation,13.372233550633862,13.588722704390573,0.49776644936613756
2000,Chile,CHL,LatAm,16.6,3.51,4.75,46.52,16.14,0.0,25.0,0.0,0.0,7.59,32.59,67.41,25.0,2.0678,0.2941176470588235,32.59,0.46903,0.0,2.0677914110429447,32.59,51.27,2.8678989020441064,train,,,
2001,Chile,CHL,LatAm,16.7,3.74,4.06,43.52,15.02,2.01,25.14,0.93,0.0,9.31,35.38,62.6,27.15,1.7689,0.27012641383898867,37.39,0.43459000000000003,0.93,1.7688612602430065,37.39,47.580000000000005,2.8735646395797834,train,,,
2002,Chile,CHL,LatAm,16.8,3.98,4.84,45.49,17.32,0.0,23.81,0.79,0.28,7.47,32.36,67.64,23.81,2.0896,0.27928447778418924,32.36,0.4675149999999999,1.07,2.089589125733704,32.36,50.33,2.8791984572980396,train,,,
2003,Chile,CHL,LatAm,17.0,3.88,3.75,43.96,15.95,2.24,26.92,0.0,0.0,7.18,34.1,63.66,29.160000000000004,1.8663,0.2349624060150376,36.34,0.438975,0.0,1.8663148636763411,36.34,47.71,2.8903717578961645,train,,,
2004,Chile,CHL,LatAm,17.1,3.97,5.89,43.98,14.7,1.21,24.57,0.0,1.57,8.08,34.21,64.58,25.78,1.8872,0.4004078857919782,35.42,0.4549,1.57,1.8872004675628287,35.42,49.87,2.89591193827178,train,,,
2005,Chile,CHL,LatAm,17.2,4.11,3.44,44.94,14.49,1.24,25.06,1.87,1.58,7.4,35.9,62.86,26.299999999999997,1.7505,0.23724137931034484,37.14,0.43665499999999996,3.45,1.750487329434698,37.14,48.379999999999995,2.9014215940827497,train,,,
2006,Chile,CHL,LatAm,17.4,4.25,4.83,43.96,15.2,2.02,24.25,1.81,0.0,7.91,33.98,64.0,26.27,1.8829,0.3175542406311637,36.0,0.4464,1.81,1.8829067372756696,36.0,48.79,2.91235066461494,train,,,
2007,Chile,CHL,LatAm,17.5,4.29,4.14,44.59,14.41,1.59,22.98,0.98,1.03,10.28,35.27,63.14,24.57,1.7897,0.2871012482662968,36.86,0.44067000000000006,2.01,1.7896825396825395,36.86000000000001,48.730000000000004,2.917770732084279,train,,,
2008,Chile,CHL,LatAm,17.6,4.17,3.86,45.26,15.4,0.0,25.44,2.02,2.33,5.69,35.47,64.53,25.44,1.8188,0.25048669695003245,35.47,0.44734999999999997,4.35,1.8187711386696732,35.47,49.12,2.9231615807191558,train,,,
